Date,Value
10/12/2024 15:45,758
10/12/2024 15:30,763
10/12/2024 15:15,801
10/12/2024 15:00,985
10/12/2024 14:45,844
10/12/2024 14:30,951
10/12/2024 14:15,798
10/12/2024 14:00,1170
10/12/2024 13:45,871
10/12/2024 13:30,900
10/12/2024 13:15,893
10/12/2024 13:00,1016
10/12/2024 12:45,968
10/12/2024 12:30,938
10/12/2024 12:15,1097
10/12/2024 12:00,936
10/12/2024 11:45,1135
10/12/2024 11:30,944
10/12/2024 11:15,953
10/12/2024 11:00,889
10/12/2024 10:45,857
10/12/2024 10:30,806
10/12/2024 10:15,721
10/12/2024 10:00,745
10/12/2024 9:45,871
10/12/2024 9:30,725
10/12/2024 9:00,737
09/12/2024 21:15,911
09/12/2024 20:45,742
09/12/2024 20:30,713
09/12/2024 20:15,810
09/12/2024 20:00,812
09/12/2024 19:45,821
09/12/2024 19:30,896
09/12/2024 19:15,774
09/12/2024 19:00,838
09/12/2024 18:45,733
09/12/2024 18:30,828
09/12/2024 18:15,1000
09/12/2024 18:00,742
09/12/2024 17:45,781
09/12/2024 17:30,832
09/12/2024 17:15,1013
09/12/2024 17:00,828
09/12/2024 16:45,751
09/12/2024 16:30,675
09/12/2024 16:15,916
09/12/2024 16:00,758
09/12/2024 15:45,738
09/12/2024 15:30,752
09/12/2024 15:15,852
09/12/2024 15:00,792
09/12/2024 14:45,795
09/12/2024 14:30,1000
09/12/2024 14:15,891
09/12/2024 14:00,806
09/12/2024 13:45,935
09/12/2024 13:30,868
09/12/2024 13:15,796
09/12/2024 13:00,903
09/12/2024 12:45,991
09/12/2024 12:30,1042
09/12/2024 12:15,791
09/12/2024 12:00,913
09/12/2024 11:45,883
09/12/2024 11:30,1109
09/12/2024 11:15,827
09/12/2024 11:00,888
09/12/2024 10:45,915
09/12/2024 10:30,789
09/12/2024 10:15,741
09/12/2024 10:00,924
09/12/2024 9:30,693
09/12/2024 9:15,758
09/12/2024 8:30,735
09/12/2024 8:15,739
08/12/2024 21:30,760
08/12/2024 21:15,747
08/12/2024 21:00,738
08/12/2024 20:30,740
08/12/2024 20:15,735
08/12/2024 20:00,739
08/12/2024 19:45,742
08/12/2024 19:15,809
08/12/2024 19:00,767
08/12/2024 18:45,799
08/12/2024 18:30,747
08/12/2024 18:15,752
08/12/2024 18:00,882
08/12/2024 17:45,874
08/12/2024 17:30,807
08/12/2024 17:15,1045
08/12/2024 17:00,774
08/12/2024 16:45,830
08/12/2024 16:30,660
08/12/2024 16:15,750
08/12/2024 16:00,782
08/12/2024 15:45,718
08/12/2024 15:30,774
08/12/2024 15:15,881
08/12/2024 15:00,963
08/12/2024 14:45,796
08/12/2024 14:30,842
08/12/2024 14:15,1112
08/12/2024 14:00,943
08/12/2024 13:45,886
08/12/2024 13:30,760
08/12/2024 13:15,932
08/12/2024 13:00,965
08/12/2024 12:45,907
08/12/2024 12:30,1005
08/12/2024 12:15,905
08/12/2024 12:00,781
08/12/2024 11:45,831
08/12/2024 11:30,812
08/12/2024 11:15,978
08/12/2024 11:00,884
08/12/2024 10:45,814
08/12/2024 10:30,808
08/12/2024 10:15,784
08/12/2024 10:00,750
08/12/2024 9:45,775
07/12/2024 19:30,815
07/12/2024 19:15,832
07/12/2024 19:00,745
07/12/2024 18:45,779
07/12/2024 18:30,801
07/12/2024 18:15,803
07/12/2024 18:00,821
07/12/2024 17:45,848
07/12/2024 17:30,855
07/12/2024 17:15,1037
07/12/2024 17:00,934
07/12/2024 16:45,849
07/12/2024 16:30,936
07/12/2024 16:15,941
07/12/2024 16:00,1118
07/12/2024 15:45,1028
07/12/2024 15:30,765
07/12/2024 15:15,817
07/12/2024 15:00,766
07/12/2024 14:45,1043
07/12/2024 14:30,856
07/12/2024 14:15,929
07/12/2024 14:00,980
07/12/2024 13:45,1103
07/12/2024 13:30,1070
07/12/2024 13:15,892
07/12/2024 13:00,1093
07/12/2024 12:45,830
07/12/2024 12:30,881
07/12/2024 12:15,966
07/12/2024 12:00,939
07/12/2024 11:45,767
07/12/2024 11:30,901
07/12/2024 11:15,891
07/12/2024 11:00,747
07/12/2024 10:45,807
07/12/2024 10:30,835
07/12/2024 10:15,890
07/12/2024 10:00,732
06/12/2024 21:45,797
06/12/2024 21:30,857
06/12/2024 21:15,900
06/12/2024 21:00,796
06/12/2024 20:45,758
06/12/2024 20:30,781
06/12/2024 20:15,818
06/12/2024 20:00,768
06/12/2024 19:45,839
06/12/2024 19:30,793
06/12/2024 19:15,782
06/12/2024 19:00,819
06/12/2024 18:45,797
06/12/2024 18:30,976
06/12/2024 18:15,988
06/12/2024 18:00,748
06/12/2024 17:45,764
06/12/2024 17:30,834
06/12/2024 17:15,726
06/12/2024 17:00,997
06/12/2024 16:45,938
06/12/2024 16:30,985
06/12/2024 16:15,775
06/12/2024 16:00,1160
06/12/2024 15:45,893
06/12/2024 15:30,833
06/12/2024 15:15,1059
06/12/2024 15:00,940
06/12/2024 14:45,840
06/12/2024 14:30,1133
06/12/2024 14:15,839
06/12/2024 14:00,820
06/12/2024 13:45,936
06/12/2024 13:30,1008
06/12/2024 13:15,953
06/12/2024 13:00,805
06/12/2024 12:45,934
06/12/2024 12:30,725
06/12/2024 12:15,1092
06/12/2024 12:00,961
06/12/2024 11:45,988
06/12/2024 11:30,916
06/12/2024 11:15,930
06/12/2024 11:00,997
06/12/2024 10:45,944
06/12/2024 10:30,821
06/12/2024 10:15,895
06/12/2024 10:00,733
06/12/2024 9:30,810
06/12/2024 8:00,680
05/12/2024 21:00,799
05/12/2024 20:45,757
05/12/2024 20:30,843
05/12/2024 20:15,850
05/12/2024 20:00,837
05/12/2024 19:45,727
05/12/2024 19:30,818
05/12/2024 19:15,811
05/12/2024 19:00,751
05/12/2024 18:45,796
05/12/2024 18:30,763
05/12/2024 18:15,852
05/12/2024 18:00,852
05/12/2024 17:45,855
05/12/2024 17:30,825
05/12/2024 17:15,749
05/12/2024 17:00,962
05/12/2024 16:45,851
05/12/2024 16:30,729
05/12/2024 16:15,933
05/12/2024 16:00,869
05/12/2024 15:45,891
05/12/2024 15:30,924
05/12/2024 15:15,764
05/12/2024 15:00,762
05/12/2024 14:45,900
05/12/2024 14:30,859
05/12/2024 14:15,813
05/12/2024 14:00,789
05/12/2024 13:45,928
05/12/2024 13:30,1099
05/12/2024 13:15,958
05/12/2024 13:00,908
05/12/2024 12:45,1089
05/12/2024 12:30,813
05/12/2024 12:15,854
05/12/2024 12:00,872
05/12/2024 11:45,998
05/12/2024 11:30,654
05/12/2024 11:15,807
05/12/2024 11:00,903
05/12/2024 10:45,811
05/12/2024 10:30,935
05/12/2024 10:15,818
05/12/2024 10:00,774
05/12/2024 9:45,736
04/12/2024 21:00,725
04/12/2024 20:45,788
04/12/2024 20:30,812
04/12/2024 20:15,751
04/12/2024 20:00,773
04/12/2024 19:45,905
04/12/2024 19:30,1027
04/12/2024 19:15,766
04/12/2024 19:00,791
04/12/2024 18:45,793
04/12/2024 18:30,737
04/12/2024 18:15,772
04/12/2024 18:00,774
04/12/2024 17:45,740
04/12/2024 17:30,831
04/12/2024 17:15,880
04/12/2024 17:00,846
04/12/2024 16:45,846
04/12/2024 16:30,981
04/12/2024 16:15,781
04/12/2024 16:00,773
04/12/2024 15:45,843
04/12/2024 15:30,826
04/12/2024 15:15,774
04/12/2024 15:00,734
04/12/2024 14:45,857
04/12/2024 14:30,826
04/12/2024 14:15,1008
04/12/2024 14:00,870
04/12/2024 13:45,788
04/12/2024 13:30,803
04/12/2024 13:15,743
04/12/2024 13:00,866
04/12/2024 12:45,924
04/12/2024 12:30,769
04/12/2024 12:15,1034
04/12/2024 12:00,1018
04/12/2024 11:45,806
04/12/2024 11:30,1012
04/12/2024 11:15,981
04/12/2024 11:00,940
04/12/2024 10:45,797
04/12/2024 10:30,816
04/12/2024 10:15,745
04/12/2024 10:00,755
03/12/2024 21:00,731
03/12/2024 20:30,975
03/12/2024 20:15,771
03/12/2024 20:00,759
03/12/2024 19:45,810
03/12/2024 19:30,761
03/12/2024 19:00,791
03/12/2024 18:45,742
03/12/2024 18:30,762
03/12/2024 18:15,909
03/12/2024 18:00,905
03/12/2024 17:45,724
03/12/2024 17:30,911
03/12/2024 17:15,775
03/12/2024 17:00,824
03/12/2024 16:45,769
03/12/2024 16:30,763
03/12/2024 16:15,736
03/12/2024 16:00,837
03/12/2024 15:45,892
03/12/2024 15:30,821
03/12/2024 15:15,837
03/12/2024 15:00,974
03/12/2024 14:45,940
03/12/2024 14:30,753
03/12/2024 14:15,898
03/12/2024 14:00,858
03/12/2024 13:45,840
03/12/2024 13:30,867
03/12/2024 13:15,1017
03/12/2024 13:00,985
03/12/2024 12:45,941
03/12/2024 12:30,931
03/12/2024 12:15,893
03/12/2024 12:00,637
03/12/2024 11:45,777
03/12/2024 11:30,998
03/12/2024 11:15,841
03/12/2024 11:00,835
03/12/2024 10:45,780
03/12/2024 10:30,765
03/12/2024 10:15,704
03/12/2024 10:00,693
02/12/2024 20:45,733
02/12/2024 20:30,740
02/12/2024 20:15,780
02/12/2024 19:45,741
02/12/2024 19:30,802
02/12/2024 19:15,826
02/12/2024 18:45,731
02/12/2024 18:30,758
02/12/2024 18:15,799
02/12/2024 18:00,762
02/12/2024 17:45,745
02/12/2024 17:15,747
02/12/2024 17:00,744
02/12/2024 16:45,795
02/12/2024 16:30,766
02/12/2024 16:15,813
02/12/2024 16:00,790
02/12/2024 15:45,894
02/12/2024 15:30,729
02/12/2024 15:15,801
02/12/2024 15:00,788
02/12/2024 14:45,751
02/12/2024 14:30,735
02/12/2024 14:15,744
02/12/2024 14:00,839
02/12/2024 13:45,831
02/12/2024 13:30,929
02/12/2024 13:15,714
02/12/2024 13:00,779
02/12/2024 12:45,884
02/12/2024 12:30,805
02/12/2024 12:15,866
02/12/2024 12:00,973
02/12/2024 11:30,899
02/12/2024 11:15,965
02/12/2024 11:00,838
02/12/2024 10:45,769
02/12/2024 10:30,794
02/12/2024 10:00,841
01/12/2024 21:00,782
01/12/2024 20:45,739
01/12/2024 20:30,751
01/12/2024 20:15,766
01/12/2024 20:00,756
01/12/2024 19:45,822
01/12/2024 19:30,831
01/12/2024 19:00,804
01/12/2024 18:15,750
01/12/2024 17:45,678
01/12/2024 17:30,755
01/12/2024 17:15,779
01/12/2024 17:00,910
01/12/2024 16:45,821
01/12/2024 16:30,843
01/12/2024 16:15,812
01/12/2024 16:00,754
01/12/2024 15:45,835
01/12/2024 15:30,794
01/12/2024 15:15,841
01/12/2024 15:00,784
01/12/2024 14:45,845
01/12/2024 14:30,758
01/12/2024 14:15,739
01/12/2024 14:00,771
01/12/2024 13:45,847
01/12/2024 13:30,934
01/12/2024 13:15,857
01/12/2024 12:45,760
01/12/2024 12:30,747
01/12/2024 12:15,789
01/12/2024 12:00,724
01/12/2024 11:45,761
01/12/2024 11:30,733
01/12/2024 11:15,739
01/12/2024 11:00,788
01/12/2024 10:45,798
01/12/2024 10:30,858
01/12/2024 10:15,731
01/12/2024 10:00,772
30/11/2024 19:15,764
30/11/2024 19:00,923
30/11/2024 18:45,803
30/11/2024 18:30,895
30/11/2024 18:15,803
30/11/2024 18:00,805
30/11/2024 17:45,745
30/11/2024 17:30,842
30/11/2024 17:15,916
30/11/2024 17:00,912
30/11/2024 16:45,1213
30/11/2024 16:30,961
30/11/2024 16:15,819
30/11/2024 16:00,828
30/11/2024 15:45,954
30/11/2024 15:30,869
30/11/2024 15:15,910
30/11/2024 15:00,784
30/11/2024 14:45,903
30/11/2024 14:30,875
30/11/2024 14:15,909
30/11/2024 14:00,867
30/11/2024 13:45,870
30/11/2024 13:30,883
30/11/2024 13:15,813
30/11/2024 13:00,708
30/11/2024 12:45,882
30/11/2024 12:30,932
30/11/2024 12:15,972
30/11/2024 12:00,916
30/11/2024 11:45,918
30/11/2024 11:30,723
30/11/2024 11:15,886
30/11/2024 11:00,736
30/11/2024 10:45,729
29/11/2024 22:00,737
29/11/2024 21:45,751
29/11/2024 21:30,751
29/11/2024 21:00,802
29/11/2024 20:45,764
29/11/2024 20:30,753
29/11/2024 20:15,778
29/11/2024 20:00,771
29/11/2024 19:45,780
29/11/2024 19:30,753
29/11/2024 19:15,836
29/11/2024 19:00,838
29/11/2024 18:45,765
29/11/2024 18:30,787
29/11/2024 18:15,791
29/11/2024 18:00,748
29/11/2024 17:45,789
29/11/2024 17:30,926
29/11/2024 17:15,893
29/11/2024 17:00,909
29/11/2024 16:45,769
29/11/2024 16:30,872
29/11/2024 16:15,1018
29/11/2024 16:00,912
29/11/2024 15:45,895
29/11/2024 15:30,762
29/11/2024 15:15,947
29/11/2024 15:00,1127
29/11/2024 14:45,1020
29/11/2024 14:30,983
29/11/2024 14:15,852
29/11/2024 14:00,1004
29/11/2024 13:45,792
29/11/2024 13:30,796
29/11/2024 13:15,841
29/11/2024 13:00,877
29/11/2024 12:45,896
29/11/2024 12:30,814
29/11/2024 12:15,850
29/11/2024 12:00,873
29/11/2024 11:45,1083
29/11/2024 11:30,873
29/11/2024 11:15,937
29/11/2024 11:00,711
29/11/2024 10:45,957
29/11/2024 10:30,1153
29/11/2024 10:15,788
29/11/2024 10:00,729
28/11/2024 22:00,794
28/11/2024 21:30,826
28/11/2024 21:15,827
28/11/2024 21:00,764
28/11/2024 20:45,915
28/11/2024 20:30,897
28/11/2024 20:15,796
28/11/2024 20:00,928
28/11/2024 19:45,880
28/11/2024 19:30,886
28/11/2024 19:15,819
28/11/2024 19:00,880
28/11/2024 18:45,804
28/11/2024 18:30,817
28/11/2024 18:15,926
28/11/2024 18:00,918
28/11/2024 17:45,934
28/11/2024 17:30,918
28/11/2024 17:15,867
28/11/2024 17:00,1091
28/11/2024 16:45,867
28/11/2024 16:30,820
28/11/2024 16:15,986
28/11/2024 16:00,883
28/11/2024 15:45,956
28/11/2024 15:30,1158
28/11/2024 15:15,1046
28/11/2024 15:00,836
28/11/2024 14:45,977
28/11/2024 14:30,869
28/11/2024 14:15,889
28/11/2024 14:00,1252
28/11/2024 13:45,1029
28/11/2024 13:30,939
28/11/2024 13:15,978
28/11/2024 13:00,1120
28/11/2024 12:45,974
28/11/2024 12:30,1060
28/11/2024 12:15,953
28/11/2024 12:00,1021
28/11/2024 11:45,939
28/11/2024 11:30,1103
28/11/2024 11:15,1050
28/11/2024 11:00,856
28/11/2024 10:45,1032
28/11/2024 10:30,890
28/11/2024 10:15,1032
28/11/2024 10:00,1095
28/11/2024 9:45,978
28/11/2024 9:30,847
28/11/2024 9:15,884
28/11/2024 9:00,1004
28/11/2024 8:45,1132
28/11/2024 8:30,933
28/11/2024 8:15,945
28/11/2024 8:00,911
28/11/2024 7:45,906
28/11/2024 7:30,935
28/11/2024 7:15,834
28/11/2024 7:00,871
28/11/2024 6:45,982
28/11/2024 6:30,897
28/11/2024 6:15,706
28/11/2024 6:00,1042
28/11/2024 5:45,840
28/11/2024 5:30,994
28/11/2024 5:15,941
26/11/2024 21:00,758
26/11/2024 20:45,729
26/11/2024 20:30,769
26/11/2024 20:15,805
26/11/2024 20:00,797
26/11/2024 19:45,829
26/11/2024 19:15,787
26/11/2024 19:00,800
26/11/2024 18:45,732
26/11/2024 18:30,812
26/11/2024 18:15,800
26/11/2024 18:00,765
26/11/2024 17:45,807
26/11/2024 17:30,731
26/11/2024 17:15,810
26/11/2024 17:00,941
26/11/2024 16:45,873
26/11/2024 16:30,824
26/11/2024 16:15,834
26/11/2024 16:00,911
26/11/2024 15:45,938
26/11/2024 15:30,987
26/11/2024 15:15,719
26/11/2024 15:00,869
26/11/2024 14:45,790
26/11/2024 14:30,813
26/11/2024 14:15,903
26/11/2024 14:00,905
26/11/2024 13:45,924
26/11/2024 13:30,840
26/11/2024 13:15,845
26/11/2024 13:00,788
26/11/2024 12:45,780
26/11/2024 12:30,765
26/11/2024 12:15,864
26/11/2024 12:00,875
26/11/2024 11:45,760
26/11/2024 11:30,897
26/11/2024 11:15,802
26/11/2024 11:00,740
26/11/2024 10:45,926
26/11/2024 10:30,847
25/11/2024 20:45,816
25/11/2024 20:30,742
25/11/2024 20:15,795
25/11/2024 20:00,805
25/11/2024 19:15,800
25/11/2024 19:00,774
25/11/2024 18:45,734
25/11/2024 18:30,749
25/11/2024 18:15,880
25/11/2024 18:00,854
25/11/2024 17:45,756
25/11/2024 17:30,748
25/11/2024 17:15,741
25/11/2024 17:00,811
25/11/2024 16:45,787
25/11/2024 16:15,948
25/11/2024 16:00,832
25/11/2024 15:45,789
25/11/2024 15:30,825
25/11/2024 15:15,773
25/11/2024 15:00,828
25/11/2024 14:45,871
25/11/2024 14:30,764
25/11/2024 14:15,800
25/11/2024 14:00,850
25/11/2024 13:45,835
25/11/2024 13:30,864
25/11/2024 13:15,807
25/11/2024 13:00,839
25/11/2024 12:45,1025
25/11/2024 12:30,963
25/11/2024 12:15,885
25/11/2024 12:00,851
25/11/2024 11:45,897
25/11/2024 11:30,698
25/11/2024 11:15,764
25/11/2024 11:00,836
25/11/2024 10:45,753
25/11/2024 10:30,820
25/11/2024 10:15,756
25/11/2024 10:00,702
24/11/2024 20:30,754
24/11/2024 20:15,762
24/11/2024 20:00,794
24/11/2024 19:45,846
24/11/2024 19:30,789
24/11/2024 19:15,745
24/11/2024 19:00,777
24/11/2024 18:45,766
24/11/2024 18:30,896
24/11/2024 18:00,844
24/11/2024 17:45,761
24/11/2024 17:30,1185
24/11/2024 17:15,854
24/11/2024 17:00,922
24/11/2024 16:45,887
24/11/2024 16:30,885
24/11/2024 16:15,809
24/11/2024 16:00,771
24/11/2024 15:45,799
24/11/2024 15:30,915
24/11/2024 15:15,922
24/11/2024 15:00,908
24/11/2024 14:45,947
24/11/2024 14:30,843
24/11/2024 14:15,731
24/11/2024 14:00,918
24/11/2024 13:45,790
24/11/2024 13:30,775
24/11/2024 13:15,872
24/11/2024 13:00,876
24/11/2024 12:45,771
24/11/2024 12:30,777
24/11/2024 12:15,883
24/11/2024 12:00,816
24/11/2024 11:45,805
24/11/2024 11:30,1017
24/11/2024 11:15,891
24/11/2024 11:00,931
24/11/2024 10:30,828
24/11/2024 10:15,748
23/11/2024 19:15,760
23/11/2024 19:00,729
23/11/2024 18:45,750
23/11/2024 18:30,775
23/11/2024 18:15,832
23/11/2024 18:00,763
23/11/2024 17:45,794
23/11/2024 17:30,1037
23/11/2024 17:15,740
23/11/2024 17:00,787
23/11/2024 16:45,834
23/11/2024 16:30,1022
23/11/2024 16:15,1008
23/11/2024 16:00,853
23/11/2024 15:45,875
23/11/2024 15:30,956
23/11/2024 15:15,848
23/11/2024 15:00,914
23/11/2024 14:45,896
23/11/2024 14:30,933
23/11/2024 14:15,837
23/11/2024 14:00,1114
23/11/2024 13:45,1045
23/11/2024 13:30,924
23/11/2024 13:15,866
23/11/2024 13:00,923
23/11/2024 12:45,900
23/11/2024 12:30,860
23/11/2024 12:15,873
23/11/2024 12:00,819
23/11/2024 11:45,619
23/11/2024 11:30,783
23/11/2024 11:15,745
23/11/2024 11:00,738
23/11/2024 10:45,760
22/11/2024 21:00,805
22/11/2024 20:30,900
22/11/2024 20:15,908
22/11/2024 20:00,866
22/11/2024 19:45,807
22/11/2024 19:30,961
22/11/2024 19:15,813
22/11/2024 19:00,751
22/11/2024 18:45,812
22/11/2024 18:15,801
22/11/2024 18:00,750
22/11/2024 17:45,932
22/11/2024 17:30,738
22/11/2024 17:15,781
22/11/2024 17:00,906
22/11/2024 16:45,871
22/11/2024 16:30,919
22/11/2024 16:15,828
22/11/2024 16:00,841
22/11/2024 15:45,938
22/11/2024 15:30,976
22/11/2024 15:15,827
22/11/2024 15:00,774
22/11/2024 14:45,797
22/11/2024 14:30,1053
22/11/2024 14:15,880
22/11/2024 14:00,844
22/11/2024 13:45,1060
22/11/2024 13:30,891
22/11/2024 13:15,809
22/11/2024 13:00,971
22/11/2024 12:45,1170
22/11/2024 12:30,956
22/11/2024 12:15,1016
22/11/2024 12:00,880
22/11/2024 11:45,781
22/11/2024 11:30,751
22/11/2024 11:15,808
22/11/2024 11:00,723
22/11/2024 10:45,703
22/11/2024 10:30,825
22/11/2024 10:15,808
22/11/2024 10:00,732
21/11/2024 21:00,757
21/11/2024 20:45,759
21/11/2024 20:30,792
21/11/2024 20:15,792
21/11/2024 20:00,817
21/11/2024 19:45,779
21/11/2024 19:15,772
21/11/2024 19:00,863
21/11/2024 18:45,735
21/11/2024 18:30,831
21/11/2024 18:15,812
21/11/2024 18:00,883
21/11/2024 17:45,990
21/11/2024 17:30,1096
21/11/2024 17:15,742
21/11/2024 17:00,738
21/11/2024 16:45,785
21/11/2024 16:30,857
21/11/2024 16:15,698
21/11/2024 16:00,705
21/11/2024 15:45,1037
21/11/2024 15:30,787
21/11/2024 15:15,909
21/11/2024 15:00,775
21/11/2024 14:30,866
21/11/2024 14:15,842
21/11/2024 14:00,915
21/11/2024 13:45,861
21/11/2024 13:30,829
21/11/2024 13:15,836
21/11/2024 13:00,759
21/11/2024 12:45,762
21/11/2024 12:30,936
21/11/2024 12:15,695
21/11/2024 12:00,782
21/11/2024 11:45,820
21/11/2024 11:30,783
21/11/2024 11:15,693
21/11/2024 11:00,786
21/11/2024 10:45,749
21/11/2024 10:30,785
21/11/2024 10:15,730
21/11/2024 10:00,722
20/11/2024 20:00,823
20/11/2024 19:45,787
20/11/2024 19:00,731
20/11/2024 18:45,777
20/11/2024 18:30,746
20/11/2024 18:00,761
20/11/2024 17:45,810
20/11/2024 17:30,765
20/11/2024 17:15,632
20/11/2024 17:00,834
20/11/2024 16:45,857
20/11/2024 16:30,766
20/11/2024 16:15,872
20/11/2024 16:00,756
20/11/2024 15:45,787
20/11/2024 15:30,850
20/11/2024 15:00,693
20/11/2024 14:45,760
20/11/2024 14:30,841
20/11/2024 14:15,793
20/11/2024 14:00,852
20/11/2024 13:45,748
20/11/2024 13:30,788
20/11/2024 13:15,763
20/11/2024 13:00,837
20/11/2024 12:45,855
20/11/2024 12:30,908
20/11/2024 12:15,793
20/11/2024 12:00,1149
20/11/2024 11:45,749
20/11/2024 11:30,855
20/11/2024 11:15,922
20/11/2024 10:45,752
20/11/2024 10:30,786
20/11/2024 10:15,729
20/11/2024 10:00,690
19/11/2024 20:30,788
19/11/2024 20:15,737
19/11/2024 20:00,801
19/11/2024 19:45,756
19/11/2024 19:30,757
19/11/2024 19:00,758
19/11/2024 18:45,745
19/11/2024 18:30,737
19/11/2024 18:15,749
19/11/2024 18:00,757
19/11/2024 17:45,824
19/11/2024 17:15,836
19/11/2024 17:00,704
19/11/2024 16:45,772
19/11/2024 16:30,777
19/11/2024 16:15,799
19/11/2024 16:00,774
19/11/2024 15:45,884
19/11/2024 15:30,772
19/11/2024 15:15,873
19/11/2024 15:00,876
19/11/2024 14:45,844
19/11/2024 14:30,803
19/11/2024 14:15,802
19/11/2024 14:00,809
19/11/2024 13:45,809
19/11/2024 13:30,788
19/11/2024 13:15,735
19/11/2024 13:00,820
19/11/2024 12:45,887
19/11/2024 12:30,875
19/11/2024 12:15,828
19/11/2024 12:00,885
19/11/2024 11:45,883
19/11/2024 11:30,810
19/11/2024 11:15,722
19/11/2024 11:00,767
19/11/2024 10:30,760
19/11/2024 10:15,760
18/11/2024 21:00,845
18/11/2024 20:30,774
18/11/2024 20:00,845
18/11/2024 19:45,783
18/11/2024 19:30,729
18/11/2024 19:15,774
18/11/2024 19:00,840
18/11/2024 18:45,756
18/11/2024 18:30,797
18/11/2024 18:15,777
18/11/2024 18:00,786
18/11/2024 17:45,762
18/11/2024 17:15,741
18/11/2024 17:00,793
18/11/2024 16:45,740
18/11/2024 16:30,738
18/11/2024 16:15,834
18/11/2024 16:00,825
18/11/2024 15:45,737
18/11/2024 15:30,798
18/11/2024 15:00,738
18/11/2024 14:45,720
18/11/2024 14:30,698
18/11/2024 14:15,902
18/11/2024 14:00,758
18/11/2024 13:45,848
18/11/2024 13:30,865
18/11/2024 13:15,817
18/11/2024 13:00,924
18/11/2024 12:45,769
18/11/2024 12:30,835
18/11/2024 12:15,763
18/11/2024 12:00,804
18/11/2024 11:45,812
18/11/2024 11:30,810
18/11/2024 11:15,819
18/11/2024 11:00,831
18/11/2024 10:45,695
18/11/2024 10:30,886
18/11/2024 10:15,771
18/11/2024 10:00,680
17/11/2024 21:00,737
17/11/2024 20:30,812
17/11/2024 20:15,753
17/11/2024 20:00,707
17/11/2024 19:30,885
17/11/2024 19:15,773
17/11/2024 19:00,740
17/11/2024 18:45,744
17/11/2024 18:30,760
17/11/2024 18:00,767
17/11/2024 17:30,813
17/11/2024 17:15,882
17/11/2024 16:45,756
17/11/2024 16:30,844
17/11/2024 16:15,773
17/11/2024 16:00,855
17/11/2024 15:45,791
17/11/2024 15:30,792
17/11/2024 15:15,771
17/11/2024 15:00,882
17/11/2024 14:45,835
17/11/2024 14:30,776
17/11/2024 14:15,796
17/11/2024 14:00,768
17/11/2024 13:45,773
17/11/2024 13:30,793
17/11/2024 13:15,860
17/11/2024 13:00,780
17/11/2024 12:45,894
17/11/2024 12:30,778
17/11/2024 12:15,780
17/11/2024 12:00,794
17/11/2024 11:45,755
17/11/2024 11:30,871
17/11/2024 11:15,777
17/11/2024 10:45,830
17/11/2024 10:30,749
16/11/2024 18:45,745
16/11/2024 18:00,782
16/11/2024 17:45,831
16/11/2024 17:30,762
16/11/2024 17:15,962
16/11/2024 17:00,731
16/11/2024 16:45,900
16/11/2024 16:30,854
16/11/2024 16:15,751
16/11/2024 16:00,928
16/11/2024 15:45,898
16/11/2024 15:30,821
